mileage,Age,stroke_values,Light Type,price
60000,12,4 stroke,Double Light,780000
45000,23,2 stroke,Single Light,350000
35000,16,4 stroke,Single Light,600000
98000,19,2 stroke,Single Light,470000
70000,18,2 stroke,Single Light,570000
26655,6,4 stroke,Double Light,1220000
29000,12,4 stroke,Double Light,820000
45000,18,2 stroke,Single Light,520000
53000,11,4 stroke,Double Light,850000
43231,23,2 stroke,Single Light,475000
54000,9,4 stroke,Double Light,930000
45710,23,2 stroke,Single Light,360000
45000,7,4 stroke,Double Light,1285000
56000,13,4 stroke,Double Light,650000
45000,18,2 stroke,Single Light,540000
15482,5,4 stroke,Double Light,1390000
22500,5,4 stroke,Double Light,1500000
65423,15,4 stroke,Single Light,775000
36954,7,4 stroke,Double Light,1050000
32166,18,2 stroke,Single Light,600000
50000,12,4 stroke,Double Light,950000
22512,18,4 stroke,Single Light,500000
35000,7,4 stroke,Double Light,1080000
158000,21,2 stroke,Single Light,498000
57000,16,4 stroke,Single Light,720000
55654,12,4 stroke,Double Light,850000
51000,8,4 stroke,Double Light,1025000
60000,15,4 stroke,Single Light,650000
50000,14,4 stroke,Double Light,620000
57326,12,4 stroke,Double Light,800000
80000,20,2 stroke,Single Light,420000
88000,14,4 stroke,Double Light,720000
80000,14,4 stroke,Double Light,730000
65000,14,4 stroke,Double Light,465000
64000,5,4 stroke,Double Light,1230000
51651,13,4 stroke,Double Light,475000
50000,8,4 stroke,Double Light,890000
20000,8,4 stroke,Double Light,990000
75000,11,4 stroke,Double Light,680000
25000,6,4 stroke,Double Light,1150000
26544,22,2 stroke,Single Light,610000
70000,16,4 stroke,Single Light,540000
55000,12,4 stroke,Double Light,950000
40000,7,4 stroke,Double Light,900000
29000,8,4 stroke,Double Light,1065000
50000,18,2 stroke,Single Light,720000
44332,17,4 stroke,Single Light,650000
12345,17,2 stroke,Single Light,635000
20000,14,4 stroke,Double Light,665000
43560,9,4 stroke,Double Light,1000000
58000,14,4 stroke,Double Light,740000
75000,10,4 stroke,Double Light,880000
80000,8,4 stroke,Double Light,1100000
59000,8,4 stroke,Double Light,1250000
53321,15,4 stroke,Single Light,535000
50000,8,4 stroke,Double Light,1250000
40000,8,4 stroke,Double Light,965000
24000,7,4 stroke,Double Light,1330000
20000,10,4 stroke,Double Light,875000
2132,3,4 stroke,Double Light,950000
75000,11,4 stroke,Double Light,798000
94599,22,2 stroke,Single Light,400000
55431,19,2 stroke,Single Light,495000
62500,20,2 stroke,Single Light,459000
54000,19,2 stroke,Single Light,470000
50000,17,4 stroke,Single Light,600000
65211,19,2 stroke,Single Light,560000
42350,10,4 stroke,Double Light,960000
33000,8,4 stroke,Double Light,1030000
80000,21,2 stroke,Single Light,420000
140000,19,2 stroke,Single Light,495000
12500,16,4 stroke,Single Light,550000
30000,8,4 stroke,Double Light,775000
44332,15,4 stroke,Single Light,680000
31522,19,2 stroke,Single Light,630000
67000,11,4 stroke,Double Light,750000
38000,15,4 stroke,Single Light,730000
20000,4,4 stroke,Double Light,1700000
26000,10,4 stroke,Double Light,850000
35000,7,4 stroke,Double Light,1050000
94623,11,4 stroke,Double Light,835000
60000,15,4 stroke,Single Light,580000
55842,16,4 stroke,Single Light,650000
25000,5,4 stroke,Double Light,1120000
6950,10,4 stroke,Double Light,890000
23500,7,4 stroke,Double Light,1260000
53000,12,4 stroke,Double Light,850000
66523,17,4 stroke,Single Light,650000
65231,13,4 stroke,Double Light,730000
39584,8,4 stroke,Double Light,1070000
64000,13,4 stroke,Double Light,675000
45000,7,4 stroke,Double Light,900000
60000,11,4 stroke,Double Light,885000
45643,13,4 stroke,Double Light,690000
62828,17,2 stroke,Single Light,750000
60000,18,2 stroke,Single Light,620000
40000,11,4 stroke,Double Light,800000
85000,15,4 stroke,Single Light,475000
50000,12,4 stroke,Double Light,980000
31523,14,4 stroke,Double Light,780000
65000,15,4 stroke,Single Light,550000
25000,8,4 stroke,Double Light,1100000
43232,18,2 stroke,Single Light,630000
14555,23,2 stroke,Single Light,318000
50000,5,4 stroke,Double Light,1500000
70000,19,2 stroke,Single Light,460000
43000,9,4 stroke,Double Light,1100000
56975,11,4 stroke,Double Light,820000
30000,11,4 stroke,Double Light,830000
100000,18,4 stroke,Single Light,503000
85000,13,4 stroke,Double Light,695000
80000,12,4 stroke,Double Light,700000
37302,7,4 stroke,Double Light,1075000
55000,11,4 stroke,Double Light,850000
35000,8,4 stroke,Double Light,1025000
52688,12,4 stroke,Double Light,815000
32000,19,2 stroke,Single Light,450000
90000,17,2 stroke,Single Light,550000
50000,8,4 stroke,Double Light,950000
45000,10,4 stroke,Double Light,1060000
42000,9,4 stroke,Double Light,875000
12345,13,4 stroke,Double Light,510000
95000,18,2 stroke,Single Light,600000
75000,5,4 stroke,Double Light,1050000
95000,15,4 stroke,Single Light,575000
64548,19,2 stroke,Single Light,710000
65000,15,4 stroke,Single Light,685000
55000,12,4 stroke,Double Light,780000
40000,11,4 stroke,Double Light,720000
40000,9,4 stroke,Double Light,900000
87900,11,4 stroke,Double Light,740000
27300,4,4 stroke,Double Light,1275000
87277,17,2 stroke,Single Light,640000
45000,10,4 stroke,Double Light,880000
89562,19,2 stroke,Single Light,510000
50000,13,4 stroke,Double Light,700000
60000,11,4 stroke,Double Light,915000
53000,19,2 stroke,Single Light,410000
40960,12,4 stroke,Double Light,900000
48000,13,4 stroke,Double Light,680000
65000,18,2 stroke,Single Light,690000
67500,21,2 stroke,Single Light,425000
55000,13,4 stroke,Double Light,675000
65888,8,4 stroke,Double Light,990000
54000,9,4 stroke,Double Light,950000
65700,11,4 stroke,Double Light,775000
70000,23,2 stroke,Single Light,400000
100000,12,4 stroke,Double Light,800000
25000,12,4 stroke,Double Light,730000
50000,11,4 stroke,Double Light,760000
65000,16,4 stroke,Single Light,725000
20000,16,4 stroke,Single Light,650000
88000,13,4 stroke,Double Light,595000
32152,13,4 stroke,Double Light,620000
32168,9,4 stroke,Double Light,1040000
88000,7,4 stroke,Double Light,1000000
48600,9,4 stroke,Double Light,950000
49000,12,4 stroke,Double Light,760000
25000,13,4 stroke,Double Light,790000
70000,9,4 stroke,Double Light,930000
43321,8,4 stroke,Double Light,1000000
62782,17,4 stroke,Single Light,850000
88000,15,4 stroke,Single Light,550000
29600,6,4 stroke,Double Light,1270000
125000,16,4 stroke,Single Light,840000
29000,8,4 stroke,Double Light,980000
25000,8,4 stroke,Double Light,1030000
45000,9,4 stroke,Double Light,950000
15000,18,4 stroke,Single Light,630000
40000,15,4 stroke,Single Light,590000
31000,11,4 stroke,Double Light,950000
43242,9,4 stroke,Double Light,865000
12345,14,4 stroke,Double Light,460000
5555,5,4 stroke,Double Light,1150000
32441,5,4 stroke,Double Light,1255000
45272,11,4 stroke,Double Light,875000
77000,13,4 stroke,Double Light,595000
48000,11,4 stroke,Double Light,1000000
70620,8,4 stroke,Double Light,945000
28000,5,4 stroke,Double Light,1425000
46000,8,4 stroke,Double Light,1060000
45000,9,4 stroke,Double Light,1055000
32152,16,4 stroke,Single Light,700000
25525,15,4 stroke,Single Light,650000
56000,7,4 stroke,Double Light,1090000
32152,10,4 stroke,Double Light,980000
65000,12,4 stroke,Double Light,740000
45000,12,4 stroke,Double Light,735000
80000,13,4 stroke,Double Light,900000
45568,10,4 stroke,Double Light,825000
74512,18,2 stroke,Single Light,445000
45000,17,4 stroke,Single Light,610000
20000,5,4 stroke,Double Light,1250000
30000,10,4 stroke,Double Light,950000
123456,20,2 stroke,Single Light,590000
12345,13,4 stroke,Double Light,870000
32154,13,4 stroke,Double Light,780000
50000,19,2 stroke,Single Light,498000
87000,23,2 stroke,Single Light,370000
46000,11,4 stroke,Double Light,1120000
20000,23,2 stroke,Single Light,435000
33321,12,4 stroke,Double Light,750000
56984,9,4 stroke,Double Light,885000
53000,18,2 stroke,Single Light,535000
41000,15,4 stroke,Single Light,690000
65412,10,4 stroke,Double Light,795000
42369,7,4 stroke,Double Light,1000000
51000,15,4 stroke,Single Light,685000
14000,4,4 stroke,Double Light,1385000
38000,6,4 stroke,Double Light,1150000
52368,17,4 stroke,Single Light,595000
55000,14,4 stroke,Double Light,585000
98000,11,4 stroke,Double Light,980000
47000,8,4 stroke,Double Light,925000
45805,11,4 stroke,Double Light,895000
24423,12,4 stroke,Double Light,690000
44331,15,4 stroke,Single Light,645000
35000,8,4 stroke,Double Light,1050000
85000,15,4 stroke,Single Light,655000
37000,12,4 stroke,Double Light,775000
32152,14,4 stroke,Double Light,760000
30000,11,4 stroke,Double Light,850000
72563,15,4 stroke,Single Light,385000
35556,10,4 stroke,Double Light,820000
45000,8,4 stroke,Double Light,945000
48560,7,4 stroke,Double Light,1070000
20000,17,2 stroke,Single Light,575000
12356,17,4 stroke,Single Light,780000
60000,10,4 stroke,Double Light,925000
23451,10,4 stroke,Double Light,765000
35000,12,4 stroke,Double Light,850000
41000,6,4 stroke,Double Light,1200000
22220,18,4 stroke,Single Light,570000
65840,16,4 stroke,Single Light,875000
59000,17,2 stroke,Single Light,580000
50000,15,4 stroke,Single Light,900000
100000,8,4 stroke,Double Light,1100000
84000,13,4 stroke,Double Light,640000
68000,9,4 stroke,Double Light,935000
24800,7,4 stroke,Double Light,1075000
54000,14,4 stroke,Double Light,380000
60000,7,4 stroke,Double Light,1150000
47000,11,4 stroke,Double Light,895000
28000,8,4 stroke,Double Light,1010000
12588,14,4 stroke,Double Light,730000
95000,17,4 stroke,Single Light,610000
25000,13,4 stroke,Double Light,750000
7300,4,4 stroke,Double Light,1475000
65000,12,4 stroke,Double Light,830000
32151,18,2 stroke,Single Light,488000
77000,8,4 stroke,Double Light,990000
20000,12,4 stroke,Double Light,610000
45000,18,4 stroke,Single Light,575000
15000,11,4 stroke,Double Light,875000
50000,9,4 stroke,Double Light,920000
15087,9,4 stroke,Double Light,1030000
46000,10,4 stroke,Double Light,940000
122800,19,2 stroke,Single Light,270000
89000,21,2 stroke,Single Light,350000
80000,21,2 stroke,Single Light,460000
45000,17,2 stroke,Single Light,560000
60000,9,4 stroke,Double Light,920000
20000,5,4 stroke,Double Light,1380000
45000,10,4 stroke,Double Light,880000
55000,9,4 stroke,Double Light,850000
80000,17,4 stroke,Single Light,580000
45000,22,2 stroke,Single Light,600000
85000,15,4 stroke,Single Light,750000
75240,19,2 stroke,Single Light,400000
95000,17,4 stroke,Single Light,685000
53684,12,4 stroke,Double Light,875000
45831,12,4 stroke,Double Light,840000
60000,15,4 stroke,Single Light,795000
98700,13,4 stroke,Double Light,725000
50000,6,4 stroke,Double Light,1300000
100000,17,2 stroke,Single Light,550000
35000,17,4 stroke,Single Light,615000
20000,9,4 stroke,Double Light,1095000
115000,16,4 stroke,Single Light,830000
45000,8,4 stroke,Double Light,1020000
42000,7,4 stroke,Double Light,1175000
70000,10,4 stroke,Double Light,1090000
57000,11,4 stroke,Double Light,1050000
60000,19,2 stroke,Single Light,480000
20800,8,4 stroke,Double Light,1350000
85000,20,2 stroke,Single Light,400000
44331,17,4 stroke,Single Light,660000
35000,9,4 stroke,Double Light,1150000
92000,13,4 stroke,Double Light,645000
100000,18,2 stroke,Single Light,548000
65000,9,4 stroke,Double Light,1175000
18783,6,4 stroke,Double Light,1370000
75500,9,4 stroke,Double Light,910000
83000,8,4 stroke,Double Light,1080000
65000,16,4 stroke,Single Light,680000
85000,18,2 stroke,Single Light,632700
20000,11,4 stroke,Double Light,970000
34733,17,2 stroke,Single Light,560000
40000,5,4 stroke,Double Light,1350000
99000,21,2 stroke,Single Light,428000
83574,8,4 stroke,Double Light,840000
20000,11,4 stroke,Double Light,775000
14700,8,4 stroke,Double Light,1295000
65000,13,4 stroke,Double Light,750000
36500,12,4 stroke,Double Light,900000
45380,13,4 stroke,Double Light,630000
33969,8,4 stroke,Double Light,1050000
56000,10,4 stroke,Double Light,1045000
60000,12,4 stroke,Double Light,750000
100000,16,4 stroke,Single Light,483000
70000,23,2 stroke,Single Light,338000
60000,14,4 stroke,Double Light,890000
64000,7,4 stroke,Double Light,1060000
63524,11,4 stroke,Double Light,700000
33321,9,4 stroke,Double Light,960000
42668,10,4 stroke,Double Light,760000
35231,6,4 stroke,Double Light,1060000
5400,10,4 stroke,Double Light,875000
60000,8,4 stroke,Double Light,980000
21165,14,4 stroke,Double Light,560000
70000,18,2 stroke,Single Light,575000
10000,23,2 stroke,Single Light,560000
28000,17,2 stroke,Single Light,650000
40000,21,2 stroke,Single Light,520000
58600,11,4 stroke,Double Light,1010000
44321,13,4 stroke,Double Light,695000
54000,12,4 stroke,Double Light,565000
56000,15,4 stroke,Single Light,490000
75400,12,4 stroke,Double Light,770000
6300,14,4 stroke,Double Light,725000
60000,13,4 stroke,Double Light,675000
65000,15,4 stroke,Single Light,790000
35800,10,4 stroke,Double Light,1030000
45263,9,4 stroke,Double Light,860000
73000,9,4 stroke,Double Light,885000
60000,18,4 stroke,Single Light,565000
54000,13,4 stroke,Double Light,590000
90000,23,2 stroke,Single Light,330000
55000,15,4 stroke,Single Light,660000
75847,14,4 stroke,Double Light,475000
32000,17,2 stroke,Single Light,535000
60000,12,4 stroke,Double Light,810000
32500,9,4 stroke,Double Light,920000
120000,17,4 stroke,Single Light,565000
50590,17,2 stroke,Single Light,680000
50000,14,4 stroke,Double Light,900000
45000,14,4 stroke,Double Light,665000
25000,13,4 stroke,Double Light,680000
44313,17,2 stroke,Single Light,675000
42569,12,4 stroke,Double Light,840000
45000,8,4 stroke,Double Light,1025000
77000,10,4 stroke,Double Light,850000
68000,11,4 stroke,Double Light,930000
20000,19,2 stroke,Single Light,565000
43800,8,4 stroke,Double Light,1100000
67000,11,4 stroke,Double Light,850000
35000,12,4 stroke,Double Light,850000
59795,8,4 stroke,Double Light,1050000
43311,7,4 stroke,Double Light,1060000
40000,9,4 stroke,Double Light,920000
20000,18,4 stroke,Single Light,600000
43311,9,4 stroke,Double Light,810000
55000,15,4 stroke,Single Light,585000
25000,13,4 stroke,Double Light,700000
35790,6,4 stroke,Double Light,1130000
30000,6,4 stroke,Double Light,1050000
35000,17,2 stroke,Single Light,560000
60000,12,4 stroke,Double Light,775000
45000,13,4 stroke,Double Light,730000
65500,10,4 stroke,Double Light,860000
70000,18,2 stroke,Single Light,670000
52000,3,4 stroke,Double Light,1420000
20000,17,2 stroke,Single Light,725000
30000,23,2 stroke,Single Light,400000
74512,16,4 stroke,Single Light,580000
45000,21,2 stroke,Single Light,450000
65000,8,4 stroke,Double Light,1025000
80900,8,4 stroke,Double Light,1050000
17500,11,4 stroke,Double Light,820000
61911,6,4 stroke,Double Light,970000
74000,10,4 stroke,Double Light,885000
78000,17,2 stroke,Single Light,520000
20000,5,4 stroke,Double Light,1475000
57000,11,4 stroke,Double Light,880000
54846,11,4 stroke,Double Light,790000
87000,15,4 stroke,Single Light,625000
120000,17,4 stroke,Single Light,580000
55000,10,4 stroke,Double Light,770000
23500,5,4 stroke,Double Light,1475000
52158,15,4 stroke,Single Light,580000
86489,11,4 stroke,Double Light,785000
98000,19,2 stroke,Single Light,580000
45236,15,4 stroke,Single Light,570000
52900,12,4 stroke,Double Light,970000
67000,10,4 stroke,Double Light,660000
62727,14,4 stroke,Double Light,580000
64000,11,4 stroke,Double Light,825000
30000,16,4 stroke,Single Light,500000
53342,17,4 stroke,Single Light,650000
30000,17,2 stroke,Single Light,640000
75000,17,4 stroke,Single Light,650000
44233,17,2 stroke,Single Light,685000
62728,17,2 stroke,Single Light,850000
35626,10,4 stroke,Double Light,950000
60000,18,2 stroke,Single Light,475000
54651,16,4 stroke,Single Light,735000
33900,8,4 stroke,Double Light,880000
66000,23,2 stroke,Single Light,530000
43321,8,4 stroke,Double Light,1250000
90000,15,4 stroke,Single Light,650000
35774,4,4 stroke,Double Light,1360000
60500,19,2 stroke,Single Light,630000
100000,18,2 stroke,Single Light,513000
63500,17,4 stroke,Single Light,500000
86541,11,4 stroke,Double Light,875000
45600,9,4 stroke,Double Light,895000
65000,9,4 stroke,Double Light,900000
65000,9,4 stroke,Double Light,825000
20000,9,4 stroke,Double Light,975000
60000,11,4 stroke,Double Light,720000
25000,9,4 stroke,Double Light,960000
45000,8,4 stroke,Double Light,1070000
65000,21,2 stroke,Single Light,450000
61000,12,4 stroke,Double Light,815000
54000,12,4 stroke,Double Light,820000
65000,13,4 stroke,Double Light,720000
35000,13,4 stroke,Double Light,780000
50000,11,4 stroke,Double Light,760000
132311,18,2 stroke,Single Light,645000
52698,20,2 stroke,Single Light,380000
32152,13,4 stroke,Double Light,700000
33600,6,4 stroke,Double Light,1195000
33311,14,4 stroke,Double Light,685000
56688,15,4 stroke,Single Light,620000
34500,7,4 stroke,Double Light,1100000
40000,18,4 stroke,Single Light,470000
43331,13,4 stroke,Double Light,645000
12456,12,4 stroke,Double Light,930000
35800,16,4 stroke,Single Light,455000
32154,20,2 stroke,Single Light,500000
34560,8,4 stroke,Double Light,775000
65000,16,4 stroke,Single Light,820000
93000,10,4 stroke,Double Light,880000
43520,10,4 stroke,Double Light,775000
30000,20,2 stroke,Single Light,575000
32152,14,4 stroke,Double Light,645000
73250,14,4 stroke,Double Light,815000
39800,8,4 stroke,Double Light,950000
50000,11,4 stroke,Double Light,740000
45561,8,4 stroke,Double Light,1000000
32152,8,4 stroke,Double Light,1025000
2300,5,4 stroke,Double Light,1225000
65000,11,4 stroke,Double Light,865000
20000,18,4 stroke,Single Light,780000
40000,10,4 stroke,Double Light,950000
72000,18,2 stroke,Single Light,700000
45000,8,4 stroke,Double Light,1000000
53954,9,4 stroke,Double Light,1150000
50000,15,4 stroke,Single Light,750000
